Date,Relative_Humidity,Temperature_Farenheit_Edge,Relative_Humidity_Edge,Temperature_Farenheit_Difference_C-E,Relative_Humidity_C-E,Alive_or_Dead,Difference In Temperature From Empty Center,Difference In Temperature From Empty Edge,Difference In Humidity From Empty Center,Difference In Humidity From Empty Edge
2025-11-08,76.02083333333333,68.02625,74.48958333333333,-3.5025,1.53125,1.0,9.79875,13.24125,13.485416666666667,12.058333333333332
2025-11-09,86.246875,63.26,81.47291666666666,-2.626875,4.773958333333334,1.0,20.315625,23.07375,18.983333333333334,14.1875
2025-11-10,88.31145833333333,55.63999999999999,82.13541666666667,-2.30625,6.176041666666666,1.0,24.42375,26.653125,20.547916666666666,14.389583333333334
2025-11-11,89.10104166666667,54.921875,82.31458333333333,-4.198125,6.786458333333333,1.0,21.178125,25.385625,19.516666666666666,12.74375
2025-11-12,90.55624999999999,59.136875,83.90520833333333,-6.416250000000001,6.651041666666667,1.0,12.645000000000001,19.245,18.042708333333334,11.453125
2025-11-13,92.03854166666667,62.4125,84.60104166666666,-5.506875,7.4375,1.0,13.91625,19.528125,18.804166666666667,11.863541666666668
2025-11-14,93.42708333333333,68.03937499999999,85.65416666666665,-5.505,7.772916666666667,1.0,11.808750000000002,17.355,19.032291666666666,11.735416666666666
2025-11-15,94.47291666666666,74.466875,87.47812499999999,-4.130625,6.994791666666667,1.0,10.0875,14.248125,18.599999999999998,11.896875
2025-11-16,93.24062500000001,70.24249999999999,85.28229166666667,-1.7700000000000002,7.958333333333333,1.0,21.868125000000003,23.80875,20.368750000000002,13.595833333333333
2025-11-17,92.096875,65.08624999999999,83.72500000000001,-2.6193750000000002,8.371875000000001,1.0,22.42125,25.089375,21.526041666666668,14.342708333333334
2025-11-18,92.64791666666667,63.48875,84.41458333333334,-3.988125,8.233333333333333,1.0,16.58625,20.533125000000002,22.420833333333334,14.481250000000001
2025-11-19,93.54166666666667,61.795625,85.684375,-3.885,7.857291666666666,1.0,14.866875,18.804375,22.235416666666666,14.210416666666667
2025-11-20,94.340625,61.765625,86.66979166666665,-4.318125,7.670833333333333,1.0,12.414375,16.741875,21.028125,12.883333333333333
2025-11-21,95.28333333333335,63.618125,87.51979166666666,-4.24875,7.763541666666666,1.0,11.536875,15.793124999999998,19.566666666666666,11.292708333333332
2025-11-22,96.86979166666667,61.91375,94.74062500000001,-2.953125,2.129166666666667,1.0,14.690624999999999,17.88375,17.993750000000002,16.426041666666666
2025-11-23,98.46354166666667,60.771875,96.22916666666667,-3.095625,2.234375,1.0,14.150625,17.413125,16.854166666666668,15.769791666666668
2025-11-24,99.028125,59.348749999999995,96.62916666666666,-3.03375,2.3989583333333333,1.0,14.865,17.840625,15.7875,14.796875
2025-11-25,99.82291666666667,64.5725,98.390625,-3.9375,1.4322916666666667,1.0,9.316875,13.15125,12.105208333333332,14.893749999999999
2025-11-26,99.90000000000002,60.481249999999996,96.52604166666667,-1.16625,3.373958333333333,1.0,19.993125000000003,21.223125,9.241666666666667,14.771875
2025-11-27,99.88229166666667,52.137499999999996,95.93645833333333,-1.385625,3.9458333333333333,1.0,19.741875,21.658125,9.253124999999999,15.420833333333334
2025-11-28,99.90000000000002,52.205000000000005,95.58541666666667,-3.766875,4.314583333333333,1.0,20.694375,24.785625,8.240625,14.642708333333333
2025-11-29,99.86874999999999,51.2525,96.02916666666665,-2.97,3.8395833333333336,1.0,20.053124999999998,22.738125,8.145833333333334,14.859375
2025-11-30,99.90000000000002,54.036875,96.03125,-5.383125,3.86875,1.0,19.27125,24.851249999999997,8.430208333333333,15.254166666666668
2025-12-01,99.90000000000002,51.715624999999996,95.28750000000001,-4.305,4.6125,1.0,21.810000000000002,25.963125,8.602083333333333,13.68125
2025-12-02,99.90000000000002,54.481249999999996,94.8625,-6.1312500000000005,5.0375,1.0,20.885625,26.994375,8.454166666666667,13.1625
2025-12-03,99.90000000000002,54.516875,94.09895833333333,-5.499375000000001,5.801041666666666,1.0,24.85875,30.238125,8.770833333333334,12.058333333333332
2025-12-04,99.90000000000002,55.038125,93.84166666666665,-4.45125,6.058333333333334,1.0,24.540000000000003,29.0325,8.201041666666667,11.266666666666666
2025-12-05,99.90000000000002,52.829375,92.70416666666667,-3.7687500000000003,7.195833333333333,1.0,26.866874999999997,30.478125000000002,8.055208333333333,9.504166666666666
2025-12-06,99.89166666666667,56.34125,94.528125,-4.08,5.363541666666666,1.0,22.366874999999997,25.89375,6.01875,10.15625
2025-12-07,99.90000000000002,55.814375000000005,95.88229166666667,-4.2093750000000005,4.017708333333333,1.0,19.243125,23.071875000000002,5.16875,11.24375
2025-12-08,99.90000000000002,53.405,94.69583333333333,-3.1650000000000005,5.204166666666667,1.0,22.788749999999997,27.073125,6.833333333333333,11.036458333333334
2025-12-09,99.90000000000002,53.61875,93.22291666666666,-5.0775,6.677083333333333,1.0,19.820625,23.900625,4.73125,7.685416666666666
2025-12-10,99.90000000000002,56.463125,97.13854166666665,-4.156875,2.7614583333333336,1.0,16.884375000000002,20.169375,2.686458333333333,11.345833333333333
2025-12-11,99.90000000000002,53.09375,96.421875,-2.270625,3.478125,1.0,20.17875,23.0175,4.497916666666667,10.941666666666668
2025-12-12,99.90000000000002,53.193125,96.51354166666665,-3.03,3.3864583333333336,1.0,19.711875,22.576875,3.7770833333333336,9.909374999999999
2025-12-13,99.90000000000002,52.971875000000004,95.721875,-2.686875,4.1781250000000005,1.0,24.583125,28.06125,4.579166666666667,10.080208333333333
2025-12-14,99.90000000000002,47.49875,92.07916666666667,0.045000000000000005,7.820833333333333,1.0,41.011874999999996,41.418749999999996,8.36875,8.505208333333334
2025-12-15,99.90000000000002,43.33625,92.21666666666665,1.554375,7.683333333333334,1.0,33.451875,31.56375,7.39375,7.405208333333333
2025-12-16,99.90000000000002,45.91023255813953,93.63488372093023,0.4897674418604651,6.265116279069767,1.0,21.519375,27.096279069767444,4.438541666666667,8.68139534883721
2025-12-17,99.90000000000002,,,,,1.0,15.920625,,1.71875,
2025-12-18,99.90000000000002,,,,,1.0,15.011249999999999,,0.765625,
2025-12-19,99.90000000000002,,,,,1.0,26.326875,,3.8947916666666664,
2025-12-20,99.9,,,,,1.0,26.10734693877551,,2.8489795918367347,
