Date,Relative_Humidity,Temperature_Farenheit_Edge,Relative_Humidity_Edge,Temperature_Farenheit_Difference_C-E,Relative_Humidity_C-E,Alive_or_Dead,Difference In Temperature From Empty Center,Difference In Temperature From Empty Edge,Difference In Humidity From Empty Center,Difference In Humidity From Empty Edge
2025-11-08,66.02708333333334,64.115,67.24791666666667,5.7562500000000005,-1.2208333333333334,1.0,15.14625,9.33,3.4916666666666667,4.816666666666666
2025-11-09,71.15833333333333,58.083125,76.03541666666666,8.634375,-4.877083333333333,1.0,26.400000000000002,17.896874999999998,3.8947916666666664,8.75
2025-11-10,71.98020833333334,47.9675,77.33854166666667,8.3475,-5.358333333333333,1.0,27.405,18.980625,4.216666666666667,9.592708333333333
2025-11-11,72.01979166666666,44.96937500000001,78.815625,5.668125,-6.795833333333333,1.0,21.091874999999998,15.433124999999999,2.435416666666667,9.244791666666666
2025-11-12,73.35833333333333,48.591874999999995,81.04479166666667,2.7075,-7.686458333333333,1.0,11.22375,8.700000000000001,0.8447916666666666,8.592708333333333
2025-11-13,78.47708333333334,51.201875,81.93020833333334,2.42625,-3.453125,1.0,10.63875,8.3175,5.242708333333334,9.192708333333334
2025-11-14,84.003125,58.086875,83.11979166666667,2.9025,0.8833333333333333,1.0,10.26375,7.4025,9.608333333333333,9.201041666666667
2025-11-15,84.26145833333334,69.543125,83.62395833333333,5.435625000000001,0.6375000000000001,1.0,14.729999999999999,9.324375,8.388541666666667,8.042708333333334
2025-11-16,80.190625,63.11000000000001,79.609375,7.62375,0.5812499999999999,1.0,24.129375,16.67625,7.3187500000000005,7.922916666666667
2025-11-17,77.76145833333334,55.510625000000005,76.41979166666667,6.639375,1.3416666666666668,1.0,22.104375,15.51375,7.190625,7.0375000000000005
2025-11-18,77.6125,53.935624999999995,78.23125,5.0475,-0.61875,1.0,16.068749999999998,10.979999999999999,7.385416666666667,8.297916666666667
2025-11-19,84.16145833333333,52.77125,84.59375,4.19625,-0.4322916666666667,1.0,13.92375,9.78,12.855208333333332,13.119791666666666
2025-11-20,88.24062500000001,52.92875,88.05208333333333,2.9737500000000003,0.1885416666666667,1.0,10.869375,7.905,14.928125,14.265625
2025-11-21,89.89479166666666,54.50375,90.12604166666667,2.214375,-0.23124999999999998,1.0,8.885625,6.67875,14.178125,13.898958333333333
2025-11-22,91.06145833333333,52.29125,91.81875000000001,3.316875,-0.7572916666666667,1.0,11.338125,8.26125,12.185416666666667,13.504166666666668
2025-11-23,91.890625,51.16625,93.39270833333335,2.90625,-1.5020833333333332,1.0,10.546875,7.8075,10.28125,12.933333333333332
2025-11-24,92.20104166666665,50.01499999999999,94.14166666666667,2.5837499999999998,-1.940625,1.0,11.14875,8.506874999999999,8.960416666666665,12.309375000000001
2025-11-25,92.35000000000001,55.6025,95.00833333333333,1.0106249999999999,-2.658333333333333,1.0,5.295,4.1812499999999995,4.632291666666666,11.511458333333332
2025-11-26,93.74374999999999,50.3825,95.47916666666667,4.1156250000000005,-1.7354166666666666,1.0,15.176250000000001,11.124375,3.0854166666666667,13.725
2025-11-27,93.35104166666667,42.71,95.31041666666665,3.705,-1.9593749999999999,1.0,15.405000000000001,12.230625000000002,2.7218750000000003,14.794791666666667
2025-11-28,92.08645833333333,38.620625,94.58854166666667,3.9299999999999997,-2.5020833333333337,1.0,14.806875,11.20125,0.4270833333333333,13.645833333333334
2025-11-29,90.96979166666667,38.500625,94.18541666666665,3.283125,-3.2156249999999997,1.0,13.554375,9.98625,-0.7531249999999999,13.015625
2025-11-30,91.734375,38.57375,94.68229166666667,3.2118749999999996,-2.9479166666666665,1.0,12.403125000000001,9.388125,0.26458333333333334,13.905208333333334
2025-12-01,90.24062500000001,35.913125,94.34375,3.508125,-4.1031249999999995,1.0,13.820625,10.160625,-1.0572916666666667,12.737499999999999
2025-12-02,89.74583333333334,36.964999999999996,94.33749999999999,3.5381250000000004,-4.591666666666667,1.0,13.03875,9.478125,-1.7,12.637500000000001
2025-12-03,89.359375,34.765625,94.49479166666667,4.0218750000000005,-5.135416666666667,1.0,14.628750000000002,10.486875,-1.7697916666666667,12.454166666666666
2025-12-04,89.28750000000001,35.91125,94.78645833333333,3.646875,-5.498958333333333,1.0,13.511249999999999,9.905625,-2.4114583333333335,12.211458333333333
2025-12-05,88.55208333333333,33.093125,94.69583333333333,4.085625,-6.14375,1.0,14.985,10.741875,-3.2927083333333336,11.495833333333332
2025-12-06,89.328125,38.973125,95.96875,3.189375,-6.640625,1.0,12.268125,8.525625,-4.544791666666667,11.596874999999999
2025-12-07,88.20208333333333,40.51625,95.89375,2.911875,-7.691666666666666,1.0,11.066249999999998,7.77375,-6.529166666666666,11.255208333333334
2025-12-08,87.61979166666667,36.9425,95.58888888888889,4.38,-7.887499999999999,1.0,13.424999999999999,10.207500000000001,-5.4468749999999995,11.981944444444444
2025-12-09,87.65833333333335,,,,,1.0,10.8975,,-7.510416666666667,
2025-12-10,88.66875,,,,,1.0,8.137500000000001,,-8.544791666666667,
2025-12-11,88.44479166666667,,,,,1.0,10.756875,,-6.957291666666666,
2025-12-12,87.659375,,,,,1.0,10.816875000000001,,-8.463541666666666,
2025-12-13,88.60729166666665,,,,,1.0,15.013125,,-6.713541666666667,
2025-12-14,87.89375,,,,,1.0,27.285,,-3.6374999999999997,
2025-12-15,87.621875,,,,,1.0,19.880625,,-4.8843749999999995,
2025-12-16,88.153125,,,,,1.0,10.8675,,-7.308333333333334,
2025-12-17,89.98125,,,,,1.0,6.495,,-8.2,
2025-12-18,91.13958333333333,,,,,1.0,4.681875,,-7.994791666666667,
2025-12-19,93.10729166666665,,,,,1.0,15.084375,,-2.8979166666666667,
2025-12-20,92.66122448979591,,,,,1.0,14.175918367346938,,-4.389795918367347,
